time,open,high,low,close,Volume,Volume MA
2019-01-02T10:00:00-02:00,21.467854,21.495626,21.384537,21.41231,1206411,NaN
2019-01-02T10:30:00-02:00,21.406755,21.467854,21.340102,21.45119,793585,NaN
2019-01-02T11:00:00-02:00,21.440082,21.517844,21.440082,21.478963,1841219,NaN
2019-01-02T11:30:00-02:00,21.473408,21.573388,21.462299,21.528952,1414174,NaN
2019-01-02T12:00:00-02:00,21.528952,21.690031,21.528952,21.678922,1048876,NaN
2019-01-02T12:30:00-02:00,21.678922,22.062177,21.634487,22.034405,3522221,NaN
2019-01-02T13:00:00-02:00,22.034405,22.301018,21.98997,22.289909,3870951,NaN
2019-01-02T13:30:00-02:00,22.273245,22.473205,22.217701,22.423215,11373615,NaN
2019-01-02T14:00:00-02:00,22.41766,22.489868,22.351007,22.373225,1903152,NaN
2019-01-02T14:30:00-02:00,22.362116,22.650946,22.362116,22.584293,2490969,NaN
2019-01-02T15:00:00-02:00,22.584293,22.656501,22.439878,22.51764,1798371,NaN
2019-01-02T15:30:00-02:00,22.506531,22.562076,22.445433,22.462096,2156102,NaN
2019-01-02T16:00:00-02:00,22.456541,22.550967,22.434324,22.495422,1264922,NaN
2019-01-02T16:30:00-02:00,22.495422,22.534303,22.423215,22.478759,1370425,NaN
2019-01-02T17:00:00-02:00,22.473205,22.578739,22.439878,22.539858,2179330,NaN
2019-01-02T17:30:00-02:00,22.534303,22.600957,22.445433,22.445433,1665146,NaN
2019-01-03T10:00:00-02:00,22.39486,22.433759,22.311504,22.39486,755968,NaN
2019-01-03T10:30:00-02:00,22.405974,22.533785,22.344846,22.522671,1048382,NaN
2019-01-03T11:00:00-02:00,22.528228,22.722725,22.511557,22.533785,1524899,NaN
2019-01-03T11:30:00-02:00,22.539342,22.606027,22.494886,22.606027,666348,2194753.3
2019-01-03T12:00:00-02:00,22.594913,22.633812,22.422645,22.461544,925119,2180688.7
2019-01-03T12:30:00-02:00,22.467101,22.483772,22.239262,22.255934,3113156,2296667.25
2019-01-03T13:00:00-02:00,22.255934,22.311504,22.183692,22.20592,2835307,2346371.65
2019-01-03T13:30:00-02:00,22.217034,22.267048,22.139236,22.172578,2671012,2409213.55
2019-01-03T14:00:00-02:00,22.172578,22.344846,22.167021,22.328175,1003038,2406921.65
2019-01-03T14:30:00-02:00,22.322618,22.433759,22.294833,22.305947,2284118,2345016.5
