time,open,high,low,close,Volume,Volume MA
2021-01-04T10:00:00-03:00,25.34374297,25.35166784,24.97127384,25.00297327,1372208,1508086.95
2021-01-04T10:30:00-03:00,24.99504842,25.04259756,24.86032584,24.9237247,1400073,1507914.9
2021-01-04T11:00:00-03:00,24.9237247,25.00297327,24.86825069,24.90787498,1257475,1504678.5
2021-01-04T11:30:00-03:00,24.90787498,24.93164956,24.65427872,24.69390302,4160493,1656704.45
2021-01-04T12:00:00-03:00,24.69390302,24.75730187,24.61465443,24.66220359,2334718,1723400.85
2021-01-04T12:30:00-03:00,24.65427872,24.70975273,24.527481,24.56710529,3022306,1828794.5
2021-01-04T13:00:00-03:00,24.56710529,24.6780533,24.472007,24.59880472,1966636,1895026.3
2021-01-04T13:30:00-03:00,24.59087986,24.66220359,24.44030756,24.57503014,3493982,2010937
2021-01-04T14:00:00-03:00,24.56710529,24.60672958,24.48785672,24.56710529,2175854,2022278.9
2021-01-04T14:30:00-03:00,24.56710529,24.63050415,24.49578157,24.59880472,3304577,2126541.8
2021-01-04T15:00:00-03:00,24.60672958,24.70975273,24.59880472,24.65427872,1516166,2117302.85
2021-01-04T15:30:00-03:00,24.65427872,24.67012844,24.60672958,24.62257929,1613447,2154715.25
2021-01-04T16:00:00-03:00,24.62257929,24.65427872,24.57503014,24.60672958,1275776,2180546.15
2021-01-04T16:30:00-03:00,24.60672958,24.62257929,24.51163128,24.56710529,2025566,2231917.7
2021-01-04T17:00:00-03:00,24.56710529,24.582955,24.47993185,24.49578157,2107084,2278199.55
2021-01-04T17:30:00-03:00,24.49578157,24.55125557,24.44823242,24.48785672,3164526,2382049.95
2021-01-05T10:00:00-03:00,24.35313331,24.36898384,23.90934047,24.03613901,2088564,2232673.1
2021-01-05T10:30:00-03:00,24.05198872,24.13916216,23.91726533,23.94104071,2808796,2268535.75
2021-01-05T11:00:00-03:00,23.94896557,24.10746272,23.94104071,24.05991359,1546946,2239873
2021-01-05T11:30:00-03:00,24.06783843,24.36105817,24.0202893,24.07576329,4630151,2363267.2
2021-01-05T12:00:00-03:00,24.07576329,24.19463617,24.0202893,24.17086159,3366034,2462958.5
2021-01-05T12:30:00-03:00,24.17086159,24.21048588,24.05991359,24.14708701,1491804,2467545.05
2021-01-05T13:00:00-03:00,24.14708701,24.31350902,24.06783843,24.27388474,2006002,2504971.4
2021-01-05T13:30:00-03:00,24.26595989,24.53540585,24.25011017,24.46408214,2895242,2441708.85
2021-01-05T14:00:00-03:00,24.46408214,24.61465443,24.41653299,24.44030756,1449032,2397424.55
2021-01-05T14:30:00-03:00,24.44030756,24.51955613,24.39275842,24.43238271,1123719,2302495.2
2021-01-05T15:00:00-03:00,24.43238271,24.51163128,24.40068328,24.41653299,1061764,2257251.6
2021-01-05T15:30:00-03:00,24.40860813,24.47993185,24.29765931,24.43238271,2323744,2198739.7
2021-01-05T16:00:00-03:00,24.43238271,24.57503014,24.42445785,24.47993185,1809034,2180398.7
2021-01-05T16:30:00-03:00,24.47993185,24.50370643,24.3769087,24.39275842,1288520,2079595.85
2021-01-05T17:00:00-03:00,24.39275842,24.44823242,24.32935875,24.38483356,852426,2046408.85
2021-01-05T17:30:00-03:00,24.38483356,24.39275842,24.31350902,24.36898384,1416736,2036573.3
2021-01-06T10:00:00-03:00,24.55125557,25.15354557,24.40068328,25.01089813,5495933,2247581.15
2021-01-06T10:30:00-03:00,25.02674785,25.17732014,24.90787498,24.9791987,5753831,2433994.4
2021-01-06T11:00:00-03:00,24.9791987,25.00297327,24.76522673,24.84447612,3468745,2502077.45
2021-01-06T11:30:00-03:00,24.84447612,25.19316986,24.80485183,25.17732014,3889825,2538342.4
2021-01-06T12:00:00-03:00,25.16939529,25.28034411,25.11392128,25.19316986,3837080,2625768.2
2021-01-06T12:30:00-03:00,25.19316986,25.34374297,25.09014672,25.21694443,3255999,2648128.35
2021-01-06T13:00:00-03:00,25.20901957,25.23279496,25.12184614,25.17732014,1549597,2648260.9
2021-01-06T13:30:00-03:00,25.17732014,25.28034411,25.10599643,25.20109472,2422160,2537861.35
2021-01-06T14:00:00-03:00,25.20109472,25.27241925,25.15354557,25.25656954,1222277,2430673.5
2021-01-06T14:30:00-03:00,25.26449439,25.36751755,25.21694443,25.24864468,2539142,2483040.4
2021-01-06T15:00:00-03:00,25.25656954,25.40714183,25.22486929,25.3199684,2331941,2499337.35
2021-01-06T15:30:00-03:00,25.3199684,25.38336727,25.28826897,25.33581811,1830610,2446105.75
2021-01-06T16:00:00-03:00,25.33581811,25.39129212,25.24864468,25.28826897,2062291,2476768.7
2021-01-06T16:30:00-03:00,25.28826897,25.35166784,25.14562072,25.22486929,2329426,2537054.05
2021-01-06T17:00:00-03:00,25.22486929,25.30411868,25.12184614,25.22486929,4892240,2728577.85
2021-01-06T17:30:00-03:00,25.22486929,25.28034411,24.9791987,25.04259756,4495779,2837179.6
2021-01-07T10:00:00-03:00,25.08222185,25.20109472,24.96334898,25.14562072,1510117,2822233.75
2021-01-07T10:30:00-03:00,25.16147044,25.61318814,25.14562072,25.42299155,3254105,2920513
2021-01-07T11:00:00-03:00,25.40714183,25.70036238,25.39921698,25.68451267,6252762,3190529.8
2021-01-07T11:30:00-03:00,25.68451267,25.85093469,25.64488756,25.69243752,6090868,3424236.4
2021-01-07T12:00:00-03:00,25.69243752,25.74791153,25.60526328,25.7162121,3621052,3330492.35
2021-01-07T12:30:00-03:00,25.7162121,25.78753582,25.66073809,25.73206181,3082491,3196925.35
2021-01-07T13:00:00-03:00,25.73998667,25.77961096,25.6369627,25.73998667,2595294,3153252.8
2021-01-07T13:30:00-03:00,25.73998667,25.76376124,25.6369627,25.6765878,2034906,3060506.85
2021-01-07T14:00:00-03:00,25.66866294,25.76376124,25.62903785,25.73206181,1798683,2958587
2021-01-07T14:30:00-03:00,25.73206181,25.79546068,25.70828723,25.7162121,2285763,2910075.2
2021-01-07T15:00:00-03:00,25.72413696,25.79546068,25.70036238,25.79546068,1729795,2919085.1
2021-01-07T15:30:00-03:00,25.78753582,25.93810811,25.78753582,25.89055897,2768798,2936417
2021-01-07T16:00:00-03:00,25.89055897,26.07283069,25.87470925,25.99358212,4674695,3109037.9
2021-01-07T16:30:00-03:00,25.99358212,26.12830551,25.96188269,26.09660608,3301173,3147139.45
2021-01-07T17:00:00-03:00,26.08868122,26.15208009,26.05698099,26.08868122,3901688,3225626.8
2021-01-07T17:30:00-03:00,26.08868122,26.19962923,26.08075555,26.15208009,4221707,3345181.65
2021-01-08T10:00:00-03:00,26.09660608,26.50077383,26.06490584,26.35812639,4034307,3443782.45
2021-01-08T10:30:00-03:00,26.35020153,26.38982582,25.9222584,25.93810811,4944356,3574528.95
2021-01-08T11:00:00-03:00,25.93018326,26.1124558,25.9222584,25.99358212,2272263,3443530.1
2021-01-08T11:30:00-03:00,25.99358212,26.06490584,25.70036238,25.81131039,8184148,3627948.55
2021-01-08T12:00:00-03:00,25.80338553,25.91433353,25.76376124,25.84300982,6644944,3884689.9
2021-01-08T12:30:00-03:00,25.83508497,25.99358212,25.81131039,25.96188269,4357591,3939864.2
2021-01-08T13:00:00-03:00,25.95395783,26.13623036,25.93810811,26.12038065,2483998,3751426
2021-01-08T13:30:00-03:00,26.10453093,26.14415523,26.01735669,26.06490584,1668839,3530324.55
2021-01-08T14:00:00-03:00,26.06490584,26.08075555,25.84300982,25.90640868,2776745,3488109.2
2021-01-08T14:30:00-03:00,25.89055897,26.01735669,25.83508497,25.94603297,3110249,3489497.1
2021-01-08T15:00:00-03:00,25.95395783,25.9777324,25.81131039,25.89848382,3458397,3532652.25
2021-01-08T15:30:00-03:00,25.89055897,26.01735669,25.86678439,25.93018326,3470511,3604432.5
2021-01-08T16:00:00-03:00,25.93018326,25.96980754,25.81131039,25.85885953,7074610,3868228.85
2021-01-08T16:30:00-03:00,25.85885953,25.9777324,25.83508497,25.96980754,2654718,3886676.6
2021-01-08T17:00:00-03:00,25.96980754,26.08075555,25.95395783,26.07283069,1832505,3891812.1
2021-01-08T17:30:00-03:00,26.08075555,26.08868122,25.93810811,25.96980754,1473020,3827023.2
2021-01-11T10:00:00-03:00,25.73206181,25.91433353,25.62903785,25.66073809,1588104,3672693.65
2021-01-11T10:30:00-03:00,25.66073809,25.6765878,25.47846555,25.54978927,3089939,3662131.95
2021-01-11T11:00:00-03:00,25.55771414,25.74791153,25.54978927,25.6369627,1309222,3532508.65
2021-01-11T11:30:00-03:00,25.6369627,25.78753582,25.56563899,25.76376124,3429881,3492917.35
2021-01-11T12:00:00-03:00,25.7716861,25.79546068,25.61318814,25.66866294,1222521,3352328.05
2021-01-11T12:30:00-03:00,25.66866294,25.6765878,25.5814887,25.59733842,1216474,3165933.95
2021-01-11T13:00:00-03:00,25.58941357,25.69243752,25.4309164,25.6765878,2643491,3184495.35
2021-01-11T13:30:00-03:00,25.66866294,25.73206181,25.61318814,25.62903785,1295838,2840079.85
2021-01-11T14:00:00-03:00,25.62903785,25.66866294,25.56563899,25.6369627,1162961,2565980.7
2021-01-11T14:30:00-03:00,25.62111298,25.69243752,25.60526328,25.65281242,1217350,2408968.65
2021-01-11T15:00:00-03:00,25.65281242,25.69243752,25.47846555,25.51016498,2476174,2408577.45
2021-01-11T15:30:00-03:00,25.51016498,25.5814887,25.45469098,25.54186441,1468583,2398564.65
2021-01-11T16:00:00-03:00,25.54186441,25.56563899,25.44676612,25.46261584,2094715,2364463.15
2021-01-11T16:30:00-03:00,25.45469098,25.47054069,25.34374297,25.35166784,2223044,2320102.9
2021-01-11T17:00:00-03:00,25.34374297,25.38336727,25.13769586,25.33581811,3723515,2333358.8
2021-01-11T17:30:00-03:00,25.3199684,25.60526328,25.30411868,25.50224013,5573396,2438503.05
2021-01-12T10:00:00-03:00,25.50224013,25.6369627,25.49431527,25.55771414,1272393,2148392.2
2021-01-12T10:30:00-03:00,25.56563899,25.69243752,25.47846555,25.54186441,2657508,2148531.7
